"(PDH-CSV 4.0) (Hora verano Sudamérica Pacífico)(180)","\\OMEN2025\Disco lógico(_Total)\% de tiempo de disco","\\OMEN2025\Disco lógico(_Total)\Escrituras en disco/s","\\OMEN2025\Disco lógico(_Total)\Lecturas de disco/s","\\OMEN2025\Disco lógico(_Total)\Promedio de segundos de disco/escritura","\\OMEN2025\Disco lógico(_Total)\Promedio de segundos de disco/lectura","\\OMEN2025\Interfaz de red(Realtek USB GbE Family Controller)\Paquetes de salida con errores","\\OMEN2025\Interfaz de red(Realtek Gaming GbE Family Controller)\Paquetes de salida con errores","\\OMEN2025\Interfaz de red(Intel[R] Wi-Fi 6 AX201 160MHz)\Paquetes de salida con errores","\\OMEN2025\Interfaz de red(Realtek USB GbE Family Controller)\Paquetes recibidos con errores","\\OMEN2025\Interfaz de red(Realtek Gaming GbE Family Controller)\Paquetes recibidos con errores","\\OMEN2025\Interfaz de red(Intel[R] Wi-Fi 6 AX201 160MHz)\Paquetes recibidos con errores","\\OMEN2025\Interfaz de red(Realtek USB GbE Family Controller)\Total de bytes/s","\\OMEN2025\Interfaz de red(Realtek Gaming GbE Family Controller)\Total de bytes/s","\\OMEN2025\Interfaz de red(Intel[R] Wi-Fi 6 AX201 160MHz)\Total de bytes/s","\\OMEN2025\Memoria\Mbytes disponibles","\\OMEN2025\Memoria\Páginas/s","\\OMEN2025\Procesador(_Total)\% de tiempo de procesador","\\OMEN2025\Sistema\Longitud de la cola del procesador"
"12/14/2025 23:33:08.661","0.10778344729143693459","4.5950073407240097367","0","0.00070369565217391313091","0","0","0","0","0","0","0","0","0","16734.217603205412161","13612","0","5.8049847217213184081","0"
"12/14/2025 23:33:13.663","0.054637192529104088023","1.3993704791962289224","0","0.0011713571428571428225","0","0","0","0","0","0","0","0","0","11580.590355622620336","13608","0","8.7133218033684016746","0"
"12/14/2025 23:33:18.652","0.1271491526557225471","3.608436452256647442","0","0.0010570888888888887915","0","0","0","0","0","0","0","0","0","11823.042035818903969","13619","0","3.0938404288358034577","0"
"12/14/2025 23:33:23.650","0.261612725780216826","7.2020903346987426019","0.20005806485274285622","0.0010574500000000001433","0.0011623000000000000085","0","0","0","0","0","0","0","0","12426.606698328123457","13607","0.20005806485274285622","4.5423161704864822852","0"
"12/14/2025 23:33:28.659","0.030898024578974232768","1.197948178319138357","0.19965802971985641134","0.00071211666666666669206","0.0003696999999999999874","0","0","0","0","0","0","0","0","23634.519268088002718","13582","0","10.580106567935676054","0"
"12/14/2025 23:33:33.654","0.15258027020491402026","3.6035030373726906205","0","0.0012702611111111111568","0","0","0","0","0","0","0","0","0","8057.0324023389612194","13542","3.4033084241853188701","14.368789245776591557","0"
"12/14/2025 23:33:38.649","0.22001859771082493689","12.411442853853538182","0","0.00053183870967741945016","0","0","0","0","0","0","0","0","0","16023.973462573554571","13532","0","17.506663672606304516","0"
"12/14/2025 23:33:43.661","3.2010475792888368751","18.159595263730103909","0","0.0052882428571428569813","0","0","0","0","0","0","0","0","0","11766.819062921380464","13487","0.19955599190912201579","19.398845220239891773","0"
"12/14/2025 23:33:48.655","0.1518880664516197021","4.6048592316556122839","0","0.00098950434782608693435","0","0","0","0","0","0","0","0","0","13898.266006220403142","13492","0","18.701244710511399916","0"
"12/14/2025 23:33:53.648","0.28264973557452210962","8.0112110489661443324","0","0.0010584649999999999701","0","0","0","0","0","0","0","0","0","12812.129550335332169","13490","0","21.805689377135351492","0"
"12/14/2025 23:33:58.647","0.073408754036926385234","1.0001784918536562596","0","0.0022018800000000002433","0","0","0","0","0","0","0","0","0","17259.88019822017668","13487","0","18.149841353436745095","1"
"12/14/2025 23:34:03.655","0.2750047102637575569","4.3936401180563109392","0","0.0018777227272727271389","0","0","0","0","0","0","0","0","0","14246.577793712045604","13470","0.1997109144571050654","23.546837197187553414","0"
"12/14/2025 23:34:08.655","0.24758385592380771634","6.8000220320713840039","0","0.0010922911764705883677","0","0","0","0","0","0","0","0","0","18459.859809945784946","13459","0","20.196005102595815828","0"
"12/14/2025 23:34:13.649","0.10637936581918540357","4.8058103207940456869","0","0.00066405833333333340578","0","0","0","0","0","0","0","0","0","15179.952866614794402","13457","0","21.19322665907557024","0"
"12/14/2025 23:34:18.644","0.11975714928342776067","1.4012054290064657192","0","0.0025640571428571430103","0","0","0","0","0","0","0","0","0","16279.204674197118948","13460","0","20.792473739169579972","0"
"12/14/2025 23:34:23.655","0.074645063719940341063","1.5966844209325565807","0","0.0014025000000000001008","0","0","0","0","0","0","0","0","0","9342.40013242900568","13444","0","20.594505221182700438","0"
"12/14/2025 23:34:28.649","0.10290520174661715869","4.8055863980760351595","0","0.00064240000000000000227","0","0","0","0","0","0","0","0","0","15387.888112172639012","13423","0","19.084385589347128587","0"
"12/14/2025 23:34:33.658","0.29800831594655341483","6.3888304077980464513","0","0.0013993656249999999585","0","0","0","0","0","0","0","0","0","14261.666328757431984","13374","0.1996509502436889516","22.557961345686450727","0"
"12/14/2025 23:34:38.659","0.027576348829436672649","0.79971905869468051797","0.19992976467367012949","0.0010116249999999999375","9.1600000000000003902e-005","0","0","0","0","0","0","0","0","35636.680834023005445","13395","0.39985952934734025899","19.364158931657094342","0"
"12/14/2025 23:34:43.650","0.56445411534449752011","45.080371088791942213","0.20035720483907532019","0.00037280888888888889885","0.00063299999999999999063","0","0","0","0","0","0","0","0","18072.620590894272027","13390","0","20.011690327461206351","0"
"12/14/2025 23:34:48.643","0.27643980290887049112","19.429913906852711136","1.4021587355460720659","0.00040497422680412371561","0.00030287142857142858397","0","0","0","0","0","0","0","0","41461.433193315766403","13370","6.6101768961457683105","13.148728856438307133","0"
"12/14/2025 23:34:53.664","0.55719873541041220477","10.35485242921452631","0.59739533245468423583","0.0014626249999999999495","0.0026294333333333336222","0","0","0","0","0","0","0","0","13923.493013521325338","13351","6.5713486570015264832","14.202798945118622953","0"
"12/14/2025 23:34:58.652","0.31567633802777367302","16.439634643955805871","0","0.00057606585365853660817","0","0","0","0","0","0","0","0","0","6144.8146565517736235","13456","0","9.2345062317096946458","0"
"12/14/2025 23:35:03.639","0.20274398276937827257","6.8175133737555730917","0","0.00089213823529411763382","0","0","0","0","0","0","0","0","0","6266.096850878283476","13463","0.20051509922810509257","9.922560296628745391","0"
"12/14/2025 23:35:08.650","0.16117394909266280489","4.5904981279250076653","0","0.0010533347826086956849","0","0","0","0","0","0","0","0","0","12803.298452533101226","13473","0.59876062538152274861","12.01937935366003174","0"
"12/14/2025 23:35:13.651","0.14804259600147010034","10.79847460747694754","0","0.00041128518518518522367","0","0","0","0","0","0","0","0","0","7212.181207282658761","13467","0","12.473592567986525381","0"
"12/14/2025 23:35:18.666","0.10300117569496082537","2.5922309283738078634","0","0.0011920538461538462017","0","0","0","0","0","0","0","0","0","5774.0946917631044926","13475","0","1.7009760316034849836","0"
"12/14/2025 23:35:23.664","0.17187218039396759406","2.4007206002953846991","0","0.0021477499999999999196","0","0","0","0","0","0","0","0","0","5749.3257176073966548","13461","0","2.1577951065943623554","0"
"12/14/2025 23:35:28.651","0.098041531431379086436","1.0025807832975173195","0","0.0029336600000000002605","0","0","0","0","0","0","0","0","0","5421.3553276029952031","13479","0","1.8575837425465313579","0"
"12/14/2025 23:35:33.666","0.26126811857761989","8.3748436446601708383","0","0.00093589285714285714267","0","0","0","0","0","0","0","0","0","5963.2874770763583001","13470","0.19940103915857548822","2.4403987650397862552","0"
"12/14/2025 23:35:38.650","0.083804911957085781449","4.4145787047144482429","0","0.00056952272727272732454","0","0","0","0","0","0","0","0","0","6402.7444231831195793","13466","0","13.387752916913587597","0"
"12/14/2025 23:35:43.666","0.90564680980593603721","19.936674343814765109","0","0.001362776999999999912","0","0","0","0","0","0","0","0","0","6088.0622443707152343","13464","0","11.413661042124934042","0"
"12/14/2025 23:35:48.665","0.16816772129017393267","10.400604691156743797","0","0.00048506538461538459012","0","0","0","0","0","0","0","0","0","5598.1254750151174449","13465","0.20001162867609123541","2.4541370533526229991","0"
"12/14/2025 23:35:53.651","0.1437923815629742752","1.4039453954291427618","0","0.0030726142857142859852","0","0","0","0","0","0","0","0","0","8324.7945040110607806","13471","0","2.2250313667113497118","0"
"12/14/2025 23:35:58.651","0.049281678384474614241","1.0000765058526976947","0","0.0014783599999999999606","0","0","0","0","0","0","0","0","0","6344.2853378283434722","13475","0","1.516087160745682727","0"
"12/14/2025 23:36:03.666","0.11468802601530918295","9.5720618316906076473","0","0.00035944791666666671545","0","0","0","0","0","0","0","0","0","6045.1558826222726566","13464","0","3.4858603116514341735","0"
"12/14/2025 23:36:08.657","0.20253144167755404714","6.6112375170820349979","0","0.00091902424242424241192","0","0","0","0","0","0","0","0","0","10545.925542399949336","13460","0.40068106164133548974","16.615589882415250145","0"
"12/14/2025 23:36:13.650","0.12527286832226211533","2.6038075477771145394","0.20029288829054728294","0.0011762461538461538475","0.0034723000000000002127","0","0","0","0","0","0","0","0","8334.9882533228337707","13451","0.20029288829054728294","17.262034427375706258","0"
"12/14/2025 23:36:18.650","0.32129375340605437206","2.9997179065280703547","0.39996238753707602509","0.0018027066666666668061","0.010579099999999999268","0","0","0","0","0","0","0","0","4715.9565114496635942","13458","6.3993982005932164014","7.0009429312324567007","0"
"12/14/2025 23:36:23.665","0.18064744004223162732","11.765536156180592897","0","0.00046061355932203390876","0","0","0","0","0","0","0","0","0","6055.8610506930881456","13460","0.19941586705390834666","6.2508644706281035752","0"
"12/14/2025 23:36:28.650","0.14356332870995791584","1.8052553510626925259","0","0.0023857999999999999867","0","0","0","0","0","0","0","0","0","5970.1800298922198635","13456","0","5.8604663290900527173","0"
"12/14/2025 23:36:33.651","0.079885998834433466498","2.7994445342155205303","0","0.00085609285714285715454","0","0","0","0","0","0","0","0","0","6290.151908058402114","13464","0","7.4794698621866047006","0"
"12/14/2025 23:36:38.666","0.34590220911711816454","11.167747545089781624","0","0.00092918928571428575057","0","0","0","0","0","0","0","0","0","7626.9733011064054153","13462","0","4.3762927359179970566","0"
"12/14/2025 23:36:43.665","0.4336325024854302268","39.008101982781823835","0","0.0003334912820512820654","0","0","0","0","0","0","0","0","0","8803.4284720936539088","13471","0","3.963889576924550795","0"
"12/14/2025 23:36:48.652","0.051014324014488215964","1.4036502486175399529","0","0.0010903428571428571293","0","0","0","0","0","0","0","0","0","8764.7931952960952913","13456","0.20052146408821999723","7.1027876367394382484","0"
"12/14/2025 23:36:53.649","0.33853472951888097242","11.805755778172089876","0.40019511112447758716","0.00079869999999999995253","0.0018164500000000000524","0","0","0","0","0","0","0","0","8941.9595629653285869","13512","0","7.7687104283371670732","0"
"12/14/2025 23:36:58.651","0.43731717222834426417","6.7974584302929139668","0.79970099179916631638","0.0014050558823529412517","0.004462225000000000219","0","0","0","0","0","0","0","0","5890.197655096759263","13444","13.594916860585827934","17.607294313521236973","0"
"12/14/2025 23:37:03.650","0.21284892347148257064","7.0010581399272684422","0","0.00091206857142857138132","0","0","0","0","0","0","0","0","0","5506.4322421690812916","13436","0.20003023256935054119","5.0634412130868389212","0"
"12/14/2025 23:37:08.650","0.32045247426966194659","24.000159361058155838","0","0.00040056416666666664218","0","0","0","0","0","0","0","0","0","10540.269987392715848","13444","0","3.0857945669759634377","0"
"12/14/2025 23:37:13.666","0.054169730346280517419","0.99691794840905745279","0","0.001630059999999999799","0","0","0","0","0","0","0","0","0","5690.4076495189001434","13450","0","7.705165610571595991","0"
"12/14/2025 23:37:18.652","0.12105344596783841615","1.4039595872238472829","0","0.0025867571428571426405","0","0","0","0","0","0","0","0","0","5801.9632770302077915","13445","0","4.5761720440286595135","0"
"12/14/2025 23:37:23.651","0.056386353566397859338","2.2001081573170138128","0","0.0007688727272727271557","0","0","0","0","0","0","0","0","0","8613.6234457285918324","13452","0.20000983248336487441","2.1834171358312448596","0"
"12/14/2025 23:37:28.650","0.28907380179287300859","9.2036113130069985289","0","0.00094226956521739125595","0","0","0","0","0","0","0","0","0","5758.6595828471181449","13447","0","1.7595603514038771209","0"
"12/14/2025 23:37:33.664","0.12546839029869838456","2.3928000646056020173","0","0.0015730500000000000992","0","0","0","0","0","0","0","0","0","6050.5937633660323627","13453","0","3.4141452100504787737","0"
"12/14/2025 23:37:38.651","0.24639903022244497022","3.2086278720027006095","0","0.0023037812499999998396","0","0","0","0","0","0","0","0","0","6899.7531602578073944","13453","0","2.1585945188188015997","0"
"12/14/2025 23:37:43.665","3.3399776389635746909","29.117907301586491542","0","0.0034412068493150684001","0","0","0","0","0","0","0","0","0","6263.5410733809949306","13440","3.3904412611436325342","4.060920731360373459","0"
"12/14/2025 23:37:48.666","0.17847218244886087213","4.5994095278048208186","0.19997432729586175904","0.00099935217391304348097","0.0037888000000000001538","0","0","0","0","0","0","0","0","5157.7378496148667182","13435","0","3.8388037392327989394","0"
"12/14/2025 23:37:53.665","0.092590016221005905228","7.0012957998266314164","0","0.00039674857142857144305","0","0","0","0","0","0","0","0","0","10835.60545385739897","13420","0","4.9054245403369893808","1"
